151.65	225
151.73	193
152.54	963
153.25	177
156.89	955
157.30	257
158.85	209
166.93	265
167.48	177
168.55	137
169.15	145
20.78	702
21.40	710
22.16	678
22.30	638
23.47	734
23.55	558
23.73	766
23.93	726
24.12	598
24.33	98
24.34	758
24.64	782
25.09	606
25.10	18
25.71	646
25.72	574
25.78	630
25.87	750
26.12	694
26.45	542
26.65	58
26.69	622
26.74	718
26.93	806
27.09	774
27.75	154
28.03	582
28.04	590
28.63	742
28.65	662
29.04	566
29.06	670
29.36	614
29.45	162
29.45	654
29.55	194
29.63	790
29.79	686
31.10	550
31.53	226
32.85	798
34.83	146
43.60	194
45.58	226
55.67	336
57.44	352
57.81	296
58.02	520
58.98	400
59.35	472
59.73	26
59.96	392
60.11	360
60.66	344
60.88	288
61.42	368
62.08	496
62.83	448
63.20	202
63.56	272
63.62	320
63.71	536
63.73	384
63.94	464
63.97	328
64.45	280
64.88	456
64.91	440
65.55	312
65.83	512
65.85	376
66.16	304
66.33	504
66.55	226
67.33	250
68.23	194
69.25	186
69.54	528
70.05	480
70.10	234
70.20	242
71.47	488
71.48	266
72.10	178
73.38	202
74.08	170
74.53	210
75.10	154
75.38	162
75.70	218
79.28	258
83.85	202
83.95	266
84.38	178
85.93	170
86.00	210
86.88	226
87.15	218
88.80	194
89.35	186
89.98	258
90.20	234
90.53	242
91.85	202
93.95	154
94.05	146
95.03	162
102.05	186
102.50	242
103.15	202
108.93	234
116.75	154
120.45	964
121.66	844
124.29	820
125.99	1052
126.82	836
128.78	2
130.42	996
130.68	812
131.48	242
132.71	956
132.96	868
133.52	828
133.72	932
133.80	876
135.15	58
135.34	908
135.65	884
135.88	186
135.93	66
136.35	1036
137.10	98
137.14	972
137.18	122
137.82	860
138.21	988
138.48	146
139.10	226
139.13	74
139.50	50
141.19	900
141.30	1012
142.09	980
142.13	916
142.38	1060
142.48	90
142.64	1004
142.68	106
143.04	940
143.50	1068
143.90	242
144.01	852
144.05	202
144.25	82
145.18	194
145.20	42
145.40	18
145.63	26
145.71	948
146.25	130
147.45	186
149.18	162
150.08	1044
150.75	1028
150.79	1076
150.97	924
152.83	234
154.69	892
154.82	1020
158.00	218
162.00	210
168.65	218
19.77	591
21.99	743
22.58	51
22.59	711
23.08	639
23.11	663
23.92	767
24.93	679
25.01	759
25.12	607
25.15	99
25.30	567
25.31	799
25.42	623
25.50	703
25.61	543
25.77	559
26.11	791
26.49	719
26.69	751
26.74	687
26.78	19
26.98	551
27.00	203
27.10	695
27.58	631
27.71	807
27.85	775
27.98	615
28.09	727
28.38	147
28.62	575
29.44	647
29.53	583
30.19	735
30.59	783
30.61	655
32.23	599
32.68	671
41.03	203
55.64	273
57.41	345
58.06	377
59.00	489
59.45	401
59.85	353
60.41	505
60.97	521
61.35	441
61.42	465
62.07	393
62.50	481
62.54	513
63.75	449
63.78	497
64.12	473
64.18	361
64.30	235
64.52	529
64.63	337
64.77	385
65.01	457
65.03	163
65.28	195
65.33	219
65.72	289
65.82	305
66.34	369
66.55	211
66.62	537
66.73	243
67.33	297
67.38	251
67.70	171
67.70	313
67.90	227
68.02	281
68.18	19
68.25	203
69.98	187
70.14	329
70.58	321
74.45	235
74.83	147
75.05	155
75.38	195
75.85	219
77.40	267
82.40	179
82.78	259
84.48	235
85.18	195
85.83	11
86.18	19
86.25	211
86.35	243
87.48	227
88.38	219
88.55	267
89.25	203
90.00	251
90.25	171
90.78	187
92.90	235
93.30	179
93.38	147
93.68	259
93.90	195
95.05	155
95.28	139
103.98	235
105.00	195
107.75	19
112.03	203
116.85	147
121.02	845
122.91	813
126.00	35
127.73	1069
127.88	1005
128.07	997
128.89	925
129.50	11
129.80	965
130.70	195
131.19	1077
131.29	981
131.48	989
133.87	933
134.52	957
134.95	115
135.90	973
136.83	187
137.14	1061
137.43	147
137.54	1037
137.68	949
137.92	917
138.99	901
139.28	123
139.75	107
139.83	861
140.48	91
140.48	829
140.82	909
141.40	59
141.45	67
141.53	51
141.70	227
142.13	99
142.51	1045
142.75	893
144.35	83
144.40	75
144.59	821
145.00	19
145.23	235
145.30	869
146.09	837
146.43	43
147.29	1053
148.11	885
148.53	187
149.13	171
149.31	853
149.53	155
149.68	941
150.65	1021
151.53	243
152.88	877
154.58	211
154.59	1013
155.18	251
156.90	203
158.81	1029
163.63	243
166.35	211
167.15	171
169.25	139
169.75	251
19.21	568
21.79	728
22.28	544
22.81	640
23.41	712
23.62	760
23.71	736
24.09	656
24.59	600
24.69	560
24.79	632
24.85	4
24.91	800
24.95	100
25.26	680
25.29	552
25.51	704
25.89	576
25.93	696
26.07	584
26.14	664
26.16	672
26.20	12
26.23	20
26.27	768
26.50	744
26.58	608
26.71	688
26.78	792
26.95	624
27.18	60
27.45	720
27.67	784
27.69	752
27.79	616
28.20	648
28.47	776
28.73	140
30.63	592
32.75	808
33.58	204
38.85	52
47.48	204
56.56	394
56.72	314
59.44	490
60.16	354
60.24	290
60.52	378
60.80	506
61.73	442
61.93	282
62.91	482
62.91	362
63.06	370
63.41	330
63.46	522
63.57	498
63.73	466
63.82	474
63.86	402
63.87	338
64.10	386
64.25	220
64.36	538
64.78	12
64.83	236
65.59	306
65.75	530
66.16	458
66.70	212
66.72	514
66.98	172
67.73	196
67.73	298
68.05	322
68.13	204
68.17	450
68.40	228
68.78	252
70.06	346
70.13	274
70.78	244
72.50	188
74.38	180
74.53	148
74.60	220
74.95	236
75.83	164
82.68	268
83.80	260
84.55	188
84.80	236
85.20	220
85.73	12
86.05	180
86.43	212
87.23	196
88.08	172
88.80	228
89.23	204
89.75	252
90.80	244
93.55	268
93.63	236
94.35	148
94.50	140
94.73	260
102.30	204
107.00	212
108.78	12
110.03	236
113.13	196
113.29	854
122.06	846
124.85	44
124.95	36
125.63	918
126.63	830
126.93	108
127.33	1006
128.81	958
129.19	886
130.02	1038
130.95	196
132.19	942
133.10	878
134.21	1054
134.91	966
135.01	974
135.05	1070
135.20	68
135.25	1046
135.26	934
135.43	870
135.44	1030
136.00	1014
136.18	998
137.07	822
137.09	950
137.18	60
137.37	926
137.95	228
138.00	244
138.05	204
138.60	132
138.75	236
140.38	862
140.50	116
141.69	814
141.88	894
142.43	52
143.43	220
144.43	100
144.68	1062
144.70	982
144.70	92
144.78	84
145.43	12
145.44	1022
145.91	910
146.15	20
146.38	4
147.93	212
148.57	902
148.98	838
149.08	228
149.95	244
150.09	990
154.18	188
155.48	252
155.50	172
159.14	1078
160.75	220
166.95	252
167.08	172
167.13	188
167.85	180
168.53	140
168.68	148
169.73	156
169.98	164
20.15	761
23.87	785
24.02	561
24.13	617
24.35	729
24.73	673
25.45	625
25.87	745
26.28	545
26.45	77
26.63	601
26.70	769
26.71	657
26.79	801
27.23	593
27.27	553
27.28	705
27.36	697
27.59	649
27.63	689
27.79	577
27.91	609
28.00	641
28.27	793
28.71	777
28.95	737
29.23	721
29.35	585
29.79	569
29.79	713
29.95	157
30.39	681
30.78	665
30.86	809
31.16	753
32.05	633
38.53	117
39.55	93
40.38	141
55.07	307
55.86	475
56.67	451
56.80	467
57.69	291
58.16	379
58.63	483
59.38	347
59.60	205
60.29	299
60.62	443
61.20	197
61.54	539
61.60	181
62.35	213
62.72	275
62.77	363
63.33	371
63.41	499
63.58	403
64.01	491
64.22	315
64.35	339
64.94	355
65.21	459
65.24	283
65.32	331
65.43	173
65.59	523
66.67	507
68.18	221
68.61	531
68.79	387
69.29	395
69.46	515
70.08	229
70.14	323
70.15	205
70.40	253
71.00	237
71.70	197
72.13	181
72.58	213
73.45	245
73.90	69
75.25	157
75.70	189
75.73	173
76.10	165
79.60	261
83.33	181
84.98	245
86.15	173
86.48	13
86.88	5
87.35	189
87.83	221
88.53	205
90.35	261
91.08	253
91.15	237
91.50	213
91.55	197
93.33	245
94.15	157
94.65	141
95.30	165
102.98	237
103.80	245
110.02	1031
113.13	213
114.38	221
117.88	157
118.38	887
119.68	77
123.08	983
126.12	999
126.15	919
127.40	109
127.51	1007
127.60	5
127.75	823
129.00	13
130.23	1047
130.48	839
130.62	895
130.84	1015
131.10	173
131.49	991
133.00	197
133.10	205
133.56	871
134.56	975
134.66	855
135.13	879
135.65	61
135.70	237
135.73	903
135.84	863
136.18	1063
136.88	69
137.12	935
137.74	1079
138.00	93
138.02	927
138.03	45
138.66	943
139.08	1023
139.10	53
140.28	181
140.40	117
141.18	213
141.87	1039
142.05	951
142.23	911
142.86	815
143.43	1055
143.58	173
143.63	101
144.15	253
144.23	37
144.50	831
145.10	197
145.34	1071
145.43	85
145.82	959
145.95	21
146.00	29
146.53	125
147.05	847
147.18	237
147.45	967
147.53	245
150.13	165
157.93	253
161.65	229
168.70	141
22.04	738
24.33	642
24.39	794
25.00	730
25.43	698
25.48	762
25.63	666
25.93	586
25.99	554
26.03	562
26.08	682
26.21	722
26.38	778
26.58	626
26.76	578
26.79	746
26.80	690
27.08	754
27.43	22
27.49	770
27.51	610
27.59	714
27.72	706
27.87	802
28.17	594
28.45	150
28.51	602
28.55	158
28.70	618
29.20	786
29.42	570
29.82	546
30.71	634
30.72	650
32.45	658
33.34	674
33.90	214
38.55	118
47.68	214
58.10	516
59.18	396
59.73	316
59.83	460
59.87	524
60.43	324
60.85	380
60.96	452
61.41	500
61.99	308
62.06	276
62.09	476
62.50	246
62.79	508
63.12	492
63.59	532
64.19	348
64.28	364
64.58	254
65.05	190
65.30	182
65.93	206
66.02	388
66.25	356
66.70	230
67.00	222
67.11	332
67.65	340
67.72	292
67.81	468
68.10	238
68.17	300
68.45	404
68.48	444
68.56	372
70.27	284
71.38	262
71.94	484
72.88	246
73.00	198
73.05	174
73.98	78
74.60	22
74.80	254
75.13	158
75.15	150
75.45	190
75.50	182
75.58	214
76.00	206
83.93	262
84.78	174
84.80	198
85.28	254
85.48	182
85.70	206
86.50	190
86.58	222
87.43	214
87.83	230
89.10	238
93.15	246
93.53	150
93.70	174
94.53	158
94.78	206
106.00	206
107.45	22
107.45	222
107.93	214
113.98	928
116.13	118
116.85	150
121.35	214
121.59	968
122.21	896
123.60	86
124.28	824
125.88	960
127.02	976
127.91	1048
129.00	118
130.33	150
130.82	944
131.68	872
131.70	1016
131.96	1024
132.02	992
132.71	864
132.73	1064
132.96	936
133.99	1056
134.10	214
134.50	206
134.83	1040
135.41	1032
136.61	832
137.02	1072
137.03	888
137.43	182
137.82	816
138.15	222
138.60	78
138.60	238
139.05	54
139.25	126
139.43	246
139.48	848
139.98	254
140.17	984
141.48	38
141.57	952
141.71	912
141.83	840
142.05	70
142.07	1000
142.78	46
143.33	102
143.60	1008
144.83	22
145.26	904
145.33	110
145.55	230
145.68	856
145.88	6
146.40	14
147.33	174
148.45	182
149.40	158
150.15	238
151.62	880
152.93	190
153.27	920
154.43	198
159.28	174
164.08	230
164.13	262
165.10	190
166.13	198
21.17	659
21.43	555
22.20	15
23.17	627
23.25	771
23.32	571
23.60	643
24.20	595
24.53	739
24.55	611
24.96	667
25.08	119
25.15	795
25.16	587
25.19	779
25.40	87
25.42	699
25.64	547
25.81	747
25.93	787
25.94	603
26.03	803
26.41	731
27.09	683
27.14	563
27.15	71
28.15	651
28.30	579
28.73	723
28.79	691
28.92	619
29.08	763
29.44	675
29.58	143
29.62	715
30.40	635
30.91	755
31.43	707
31.73	151
53.85	159
56.17	325
57.26	349
58.45	365
60.16	397
60.22	277
60.32	477
60.76	509
61.42	453
61.76	501
61.81	333
62.12	389
62.73	381
63.32	533
63.75	373
63.83	469
64.19	317
64.23	285
64.24	493
64.24	309
64.28	301
64.45	79
64.45	207
64.54	293
64.81	357
65.09	461
65.55	183
65.79	517
65.94	525
66.15	231
66.30	15
66.60	135
68.00	223
68.55	239
69.14	485
69.19	341
69.27	445
69.43	191
70.03	263
70.70	247
70.73	255
71.60	199
72.55	215
73.93	175
74.65	207
74.88	151
75.45	143
75.68	183
84.03	199
84.25	215
84.63	207
85.45	183
85.50	175
85.68	15
86.15	23
86.15	231
87.73	223
89.93	191
91.35	255
91.48	247
92.63	215
93.55	143
94.03	207
94.50	151
102.18	191
107.55	223
108.03	15
111.83	215
113.64	817
117.03	977
117.90	143
117.93	151
120.63	889
121.80	79
123.63	1057
124.53	215
130.25	1049
130.72	905
131.67	1009
132.48	247
132.48	1001
132.70	897
133.37	849
133.98	945
134.08	865
134.21	929
134.66	841
134.98	87
135.27	833
135.85	39
136.01	953
136.17	969
136.29	1025
136.58	119
136.80	55
136.85	825
136.93	913
137.71	881
137.93	191
138.45	215
138.98	1041
139.28	71
139.38	103
139.63	961
139.88	143
140.04	937
142.23	47
143.14	1017
143.19	921
143.83	1065
143.90	127
144.08	63
144.24	857
144.39	993
144.43	231
144.70	111
144.79	873
144.85	15
145.00	247
145.58	23
145.68	985
146.36	1073
146.78	7
147.23	207
148.15	151
148.45	183
149.18	191
149.51	1033
151.85	223
151.88	255
153.78	175
157.50	231
157.60	239
158.93	199
162.25	183
162.35	207
163.05	255
164.93	175
166.05	263
168.85	143
169.30	159
21.64	660
21.99	796
23.39	540
24.30	748
24.43	740
24.54	612
24.78	620
24.89	788
25.08	756
25.19	628
25.45	772
25.48	604
25.69	564
25.89	548
25.93	556
25.95	732
26.03	652
26.23	716
26.70	668
26.75	804
26.95	780
26.98	80
27.08	16
27.13	636
27.15	8
27.19	692
27.39	588
27.43	596
27.53	676
27.64	572
27.68	644
27.75	88
27.84	764
28.47	700
28.95	580
28.99	684
30.18	724
30.92	708
33.55	144
45.53	152
49.33	168
55.25	470
57.08	278
57.86	310
58.28	390
58.39	382
58.60	8
59.39	334
59.51	526
59.99	326
60.02	342
60.10	200
60.46	302
60.95	294
61.76	374
61.77	502
62.48	350
63.45	534
63.77	318
64.05	494
64.53	462
64.65	286
64.74	358
64.77	398
64.78	256
65.85	232
66.19	446
66.33	486
66.46	454
66.53	366
67.01	518
67.75	224
68.01	478
68.53	192
69.52	270
69.85	264
69.98	16
70.08	216
70.48	184
70.58	200
71.45	176
72.75	208
73.28	248
75.20	256
75.68	510
75.98	232
76.43	160
76.78	144
77.48	152
82.43	240
85.60	248
85.98	232
86.38	256
87.68	224
88.13	192
89.93	216
90.43	184
92.98	240
93.00	176
93.45	208
93.58	264
94.53	232
96.03	248
96.65	144
96.73	16
96.73	160
96.85	224
97.23	192
107.48	224
107.55	240
109.18	216
118.43	8
119.60	224
123.74	882
124.45	826
125.60	72
126.64	914
128.03	1058
128.98	866
128.99	1010
129.08	922
130.25	1026
130.63	56
130.65	1050
130.73	104
131.10	112
132.18	946
132.83	216
132.89	858
133.58	906
134.28	48
134.37	1042
135.08	96
135.26	986
137.03	200
137.90	232
138.05	8
138.18	994
138.19	818
138.59	842
139.00	1018
139.03	978
139.36	1066
139.69	970
140.13	810
141.44	850
141.95	184
142.14	930
143.22	890
144.14	938
146.03	898
146.05	248
146.13	176
146.37	834
146.39	874
147.05	208
147.25	1074
148.73	240
148.83	1002
149.34	1034
150.13	256
150.90	200
151.43	224
152.33	192
152.54	962
155.18	184
156.83	144
156.89	954
158.28	208
158.55	176
165.20	264
166.05	16
166.88	256
167.25	0
20.78	701
21.40	709
22.16	677
22.30	637
23.47	733
23.55	557
23.73	765
23.93	725
24.12	597
24.18	161
24.34	757
24.64	781
25.09	605
25.10	97
25.71	645
25.72	573
25.78	629
25.87	749
26.12	693
26.45	541
26.69	621
26.74	717
26.93	805
27.09	773
27.48	57
28.03	581
28.04	589
28.63	741
28.65	661
29.04	565
29.06	669
29.36	613
29.45	653
29.63	789
29.79	685
30.30	153
31.10	549
31.70	225
32.85	797
38.28	9
45.75	225
55.67	335
57.08	145
57.44	351
57.81	295
58.02	519
58.98	399
59.35	471
59.96	391
60.11	359
60.66	343
60.88	287
61.42	367
62.08	495
62.83	447
63.53	201
63.56	271
63.62	319
63.71	535
63.73	383
63.94	463
63.97	327
64.45	279
64.88	455
65.55	311
65.83	511
65.85	375
66.16	303
66.33	503
66.43	225
67.80	193
68.60	249
69.03	185
69.23	177
69.54	527
70.05	479
70.13	233
70.38	265
70.78	241
71.47	487
73.78	201
74.70	217
75.73	257
76.53	209
76.65	153
76.73	161
76.98	225
86.70	217
87.48	225
87.48	257
87.55	193
88.25	209
88.75	185
89.93	233
91.93	241
92.90	201
93.23	177
94.55	265
95.13	217
96.23	161
96.33	193
96.58	153
97.20	225
105.65	217
107.75	193
109.43	233
118.20	9
120.45	963
121.66	843
124.29	819
125.99	1051
126.82	835
130.42	995
130.68	811
132.71	955
132.96	867
133.52	827
133.72	931
133.80	875
134.25	57
134.63	185
134.85	241
135.34	907
135.55	65
135.65	883
135.80	121
136.35	1035
136.58	97
137.14	971
137.40	73
137.65	1
137.82	859
138.21	987
138.33	33
138.58	225
141.19	899
141.30	1011
142.09	979
142.13	915
142.38	1059
142.64	1003
142.83	161
143.04	939
143.50	1067
144.01	851
145.50	193
145.53	201
145.71	947
150.08	1043
150.75	1027
150.79	1075
150.97	923
152.83	233
154.53	217
154.69	891
154.82	1019
156.05	177
156.88	81
156.90	201
158.28	137
161.53	257
19.77	590
21.99	742
22.13	50
22.59	710
23.08	638
23.11	662
23.92	766
24.93	678
25.01	758
25.12	606
25.30	566
25.31	798
25.42	622
25.50	702
25.58	98
25.61	542
25.77	558
26.11	790
26.49	718
26.69	750
26.74	686
26.90	26
26.98	550
27.10	694
27.58	630
27.65	18
27.71	806
27.85	774
27.98	614
28.09	726
28.62	574
28.85	154
29.44	646
29.53	582
30.19	734
30.59	782
30.61	654
31.30	146
32.23	598
32.68	670
55.64	272
57.41	344
58.06	376
58.75	2
59.00	488
59.45	400
59.85	352
60.41	504
60.97	520
61.35	440
61.42	464
62.07	392
62.50	480
62.54	512
63.73	218
63.75	448
63.78	496
64.12	472
64.18	360
64.30	234
64.52	528
64.63	336
64.77	384
65.01	456
65.28	194
65.72	288
65.82	304
66.34	368
66.62	536
66.98	242
67.20	210
67.33	296
67.65	226
67.70	312
67.98	202
68.02	280
69.40	186
70.14	328
70.33	250
70.58	320
70.65	170
73.00	178
73.70	258
74.13	218
74.30	266
74.50	234
75.43	194
76.15	154
77.08	242
77.48	210
77.70	162
80.53	26
85.13	218
85.60	178
85.70	194
85.95	258
86.33	266
87.08	242
87.40	226
87.70	202
87.80	210
89.48	186
93.08	234
93.98	194
95.83	154
96.13	226
96.50	202
97.35	146
97.53	242
105.10	194
107.65	226
107.90	202
118.08	26
118.70	154
121.02	844
122.91	812
127.73	1068
127.88	1004
128.07	996
128.89	924
129.80	964
130.50	194
131.19	1076
131.29	980
131.48	988
132.93	154
133.53	186
133.87	932
134.52	956
134.83	114
135.90	972
136.70	122
137.14	1060
137.54	1036
137.68	948
137.92	916
138.43	34
138.55	18
138.55	66
138.99	900
139.05	2
139.83	860
140.28	226
140.48	828
140.82	908
142.51	1044
142.75	892
144.59	820
145.15	234
145.30	868
146.09	836
147.29	1052
148.11	884
149.31	852
149.68	940
150.65	1020
152.70	242
152.88	876
154.59	1012
157.25	202
157.78	210
158.43	266
158.81	1028
165.43	258
165.55	242
166.03	218
167.03	26
168.93	170
169.10	210
169.18	178
19.21	567
21.28	27
21.79	727
22.28	543
22.81	639
23.41	711
23.62	759
23.71	735
24.09	655
24.59	599
24.69	559
24.79	631
24.91	799
25.10	99
25.26	679
25.29	551
25.51	703
25.68	19
25.89	575
25.93	695
26.07	583
26.14	663
26.16	671
26.27	767
26.50	743
26.58	607
26.71	687
26.78	791
26.95	623
27.03	11
27.03	59
27.45	719
27.67	783
27.69	751
27.78	91
27.79	615
28.20	647
28.45	147
28.47	775
30.05	155
30.63	591
32.75	807
56.56	393
56.72	313
59.44	489
60.16	353
60.24	289
60.52	377
60.80	505
61.73	441
61.93	281
62.91	481
62.91	361
63.06	369
63.41	329
63.46	521
63.57	497
63.73	465
63.78	19
63.82	473
63.86	401
63.87	337
64.10	385
64.36	537
64.70	235
65.00	163
65.59	305
65.75	529
65.83	219
66.16	457
66.72	513
67.00	211
67.58	203
67.60	195
67.73	297
67.75	227
68.05	321
68.10	171
68.17	449
69.88	251
70.06	345
70.13	273
70.83	243
71.13	187
74.85	267
74.90	235
76.38	219
76.50	155
76.53	147
77.05	211
77.68	203
83.65	259
85.70	179
86.83	267
86.85	211
87.38	195
87.50	227
87.53	203
90.98	243
92.35	187
93.30	171
93.35	235
93.58	251
94.45	259
95.83	211
95.98	155
96.10	195
96.28	19
96.28	147
96.55	179
96.63	203
96.78	227
104.70	235
107.43	203
107.60	195
113.29	853
118.25	43
118.75	147
122.06	845
125.63	917
126.63	829
127.33	1005
127.43	35
127.48	107
128.81	957
129.19	885
130.02	1037
130.15	195
131.03	75
132.13	147
132.19	941
133.10	877
134.20	227
134.21	1053
134.30	67
134.91	965
135.01	973
135.05	1069
135.25	1045
135.26	933
135.43	869
135.44	1029
136.00	1013
136.08	131
136.18	997
136.55	59
137.07	821
137.09	949
137.37	925
137.80	11
138.05	235
138.25	203
138.40	243
138.65	27
139.03	19
140.38	861
141.69	813
141.88	893
143.38	155
144.68	1061
144.70	981
145.08	187
145.44	1021
145.91	909
148.57	901
148.98	837
149.28	211
150.09	989
152.50	243
153.28	219
156.65	187
159.14	1077
162.68	171
162.68	251
168.15	219
20.15	760
23.87	784
24.02	560
24.13	616
24.35	728
24.73	672
25.45	624
25.73	20
25.87	744
26.28	544
26.63	600
26.70	768
26.71	656
26.79	800
27.23	592
27.27	552
27.28	704
27.36	696
27.59	648
27.63	688
27.79	576
27.91	608
28.00	640
28.05	76
28.27	792
28.65	12
28.71	776
28.95	736
29.23	720
29.35	584
29.79	568
29.79	712
30.39	680
30.78	664
30.86	808
31.16	752
32.05	632
33.58	148
35.00	140
55.07	306
55.86	474
56.67	450
56.80	466
57.69	290
58.16	378
58.63	482
59.38	346
59.60	20
59.68	204
60.29	298
60.62	442
60.90	196
61.54	538
62.53	212
62.72	274
62.77	362
62.98	180
63.33	370
63.41	498
63.58	402
64.01	490
64.22	314
64.35	338
64.94	354
65.21	458
65.24	282
65.32	330
65.59	522
65.90	172
66.67	506
68.25	228
68.40	12
68.61	530
68.79	386
68.85	220
69.29	394
69.46	514
70.03	204
70.14	322
70.63	236
70.85	252
71.35	196
71.63	188
72.75	212
73.38	244
73.63	180
76.18	148
76.30	172
76.93	164
77.33	156
77.35	140
80.93	268
86.13	260
86.33	180
87.53	172
88.85	204
89.08	228
89.70	220
90.00	196
90.58	236
91.58	212
91.70	268
92.45	252
93.35	244
94.68	188
94.95	12
96.45	148
96.95	260
97.25	164
97.45	156
97.55	140
104.00	196
110.02	1030
111.98	204
113.18	236
118.08	220
118.38	886
123.08	982
126.12	998
126.15	918
127.51	1006
127.75	822
127.80	108
130.23	1046
130.48	838
130.62	894
130.84	1014
131.08	196
131.49	990
132.95	204
133.55	84
133.56	870
133.80	236
133.85	172
134.56	974
134.66	854
134.75	60
135.13	878
135.73	902
135.84	862
136.18	1062
136.23	68
137.05	92
137.12	934
137.53	12
137.63	4
137.65	52
137.74	1078
138.02	926
138.66	942
139.08	1022
141.58	212
141.87	1038
142.05	950
142.23	910
142.86	814
143.43	1054
144.10	188
144.50	830
145.34	1070
145.82	958
147.00	252
147.05	846
147.33	244
147.45	966
149.48	180
149.85	228
156.05	148
157.13	140
158.40	252
162.68	228
166.55	180
166.98	20
22.04	737
24.33	641
24.39	793
25.00	729
25.43	697
25.48	761
25.63	665
25.93	585
25.99	553
26.03	561
26.08	681
26.21	721
26.38	777
26.58	625
26.76	577
26.79	745
26.80	689
27.08	753
27.49	769
27.51	609
27.59	713
27.72	705
27.87	801
27.90	157
27.98	101
27.99	809
28.17	593
28.20	13
28.51	601
28.70	617
29.20	785
29.42	569
