145.68	854
145.71	946
145.82	957
145.91	908
145.98	227
146.03	897
146.09	835
146.15	192
146.36	1071
146.37	833
146.39	873
147.05	845
147.10	196
147.25	1073
147.29	1051
147.30	255
147.45	965
147.55	237
147.55	243
147.60	222
147.98	187
148.11	883
148.23	1079
148.49	848
148.57	900
148.68	197
148.83	147
148.83	1001
148.85	247
148.88	176
148.98	836
149.20	200
149.31	851
149.34	1033
149.35	177
149.51	1031
149.68	939
149.70	254
149.88	180
150.08	1042
150.09	988
150.65	1019
150.68	244
150.75	1026
150.79	1074
150.83	172
150.85	230
150.97	922
150.98	242
150.98	265
151.10	231
151.50	223
151.62	878
151.75	253
152.54	961
152.60	210
152.88	875
153.00	186
153.10	181
153.25	216
153.27	918
153.43	190
153.55	232
153.60	173
153.60	221
153.83	218
153.98	251
154.05	198
154.05	228
154.08	256
154.23	191
154.28	174
154.53	175
154.59	1011
154.63	183
154.69	890
154.80	220
154.82	1018
154.95	182
155.20	207
155.38	252
155.62	864
155.63	211
155.93	151
155.93	241
156.08	238
156.10	199
156.89	953
157.03	240
157.08	155
157.30	227
157.78	136
157.78	239
158.13	255
158.65	201
158.73	229
158.81	1027
159.14	1076
159.85	188
160.23	248
160.50	176
160.50	200
161.28	254
162.18	233
162.28	54
162.53	230
162.58	217
162.70	208
163.08	172
163.35	253
163.98	210
164.68	181
165.13	173
165.15	134
165.48	191
165.65	221
165.80	265
165.85	198
165.88	256
166.40	38
166.55	251
166.80	180
166.93	241
166.95	263
167.28	177
168.53	264
168.55	32
168.65	199
168.68	65
169.05	28
169.33	232
169.50	201
169.78	25
